ip,https_token,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,prefix_suffix,shortening_service,domain_in_brand,brand_in_subdomain,brand_in_path,suspicious_tld,statistical_report,length_url,nb_dots,nb_hyphens,nb_qm,nb_and,nb_eq,nb_www,ratio_digits_url,char_repeat,shortest_word_host,longest_words_raw,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0.0,1,11,14,6,8.75,12.5,5.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,3,0,0,0,1,0.0,3,3,12,12,5.375,3.0,6.166666667,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,24,2,0,0,0,0,1,0.0,3,3,8,0,5.5,5.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,2,0,0,0,0,0,0.107142857,2,7,8,0,7.5,7.5,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,1,0.114285714,3,3,12,12,7.333333333,5.0,12.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,1,7,0,0,0,0,0.116883117,1,3,10,10,4.5,3.0,4.636363636,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,0.0,4,3,8,0,5.5,5.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,4,2,0,0,0,0,0.066666667,3,1,7,0,4.5,4.5,0.0,1,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,2,0,0,0,0,0,0.0,0,2,10,10,6.4,5.5,7.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0.0,0,7,7,0,7.0,7.0,0.0,0,legitimate
1,0,0,0,1,1,1,0,0,0,0,0,0,0,141,2,0,0,0,1,0,0.319148936,2,12,75,75,31.25,22.0,40.5,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,0,0,1,0.0,3,3,10,10,4.666666667,5.0,4.571428571,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,74,4,0,0,0,0,1,0.027027027,4,3,9,8,5.2,6.0,5.0,0,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,0,92,1,2,0,0,0,0,0.304347826,3,8,32,32,8.222222222,9.0,8.0,2,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0.35483871,6,6,32,32,12.0,6.0,14.0,0,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,39,2,0,0,0,0,0,0.025641026,0,8,19,0,13.5,13.5,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,1,0.023809524,4,3,9,6,4.166666667,6.0,3.25,2,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0.0,0,7,7,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0.0,3,3,5,0,4.0,4.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,0.0,3,3,4,4,3.666666667,3.5,4.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,1,0.0,3,3,9,4,4.0,6.0,3.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,2,0,0,0,0,0.0,0,1,11,0,6.0,6.0,0.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,2,0,0,0,0,1,0.0,3,3,12,12,6.5,5.0,8.0,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33,2,0,0,0,0,0,0.0,1,8,13,0,10.5,10.5,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,1,0.0,3,3,14,0,8.5,8.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,1,0.0,3,3,12,6,5.571428571,7.5,4.8,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2,0,0,0,0,0,0.0,0,3,10,10,6.333333333,4.5,10.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,1,0.06,3,3,13,13,7.2,6.5,7.666666667,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,1,0.0,3,3,17,4,8.0,10.0,4.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,64,4,1,0,0,0,1,0.0,3,1,7,7,4.4,3.0,5.333333333,0,legitimate
0,0,0,0,0,0,0,0,1,1,0,0,0,0,37,2,0,0,0,0,0,0.108108108,0,8,15,0,11.5,11.5,0.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,1,56,2,1,0,0,0,1,0.0,3,3,13,8,6.5,8.0,5.75,3,phishing
1,1,0,0,0,0,0,0,1,0,0,0,0,0,106,1,9,0,0,0,0,0.103773585,2,14,14,10,7.0,14.0,6.363636364,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,56,2,2,0,0,0,0,0.178571429,0,2,13,13,6.833333333,5.0,8.666666667,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,2,0,0,0,0,0,0.0,0,2,9,6,5.4,5.5,5.333333333,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,2,1,0,0,0,1,0.0,3,3,4,0,3.333333333,3.333333333,0.0,0,legitimate
0,1,0,0,1,0,0,1,0,0,0,0,0,0,53,3,2,0,0,0,1,0.0,3,3,6,6,3.888888889,4.0,3.833333333,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,3,0,0,0,0,1,0.0,4,3,7,5,4.2,5.0,3.666666667,0,phishing
0,0,0,0,1,0,0,1,1,0,0,0,0,0,124,2,2,1,0,1,0,0.048387097,4,2,27,27,6.4,6.0,6.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0.0,1,7,8,0,7.5,7.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0,0,0,0.0,1,4,7,7,4.285714286,5.0,3.75,0,phishing
0,0,0,0,1,1,0,1,1,0,0,0,0,0,144,2,2,1,0,1,0,0.041666667,3,2,34,34,8.357142857,10.33333333,7.818181818,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0.0,1,4,10,10,6.0,4.5,7.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,0,0.057692308,1,18,18,10,9.5,18.0,6.666666667,0,phishing
0,0,0,0,0,0,0,0,1,1,0,0,0,0,35,2,0,0,0,0,0,0.114285714,0,8,13,0,10.5,10.5,0.0,0,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,3,1,0,0,0,1,0.075,4,3,12,0,6.0,6.0,0.0,0,phishing
0,1,0,0,0,0,0,0,0,1,0,0,0,0,123,2,3,1,2,3,0,0.06504065,4,5,38,38,4.947368421,5.5,4.882352941,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,292,2,0,1,1,2,0,0.27739726,11,8,64,64,10.75,8.0,10.86956522,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,0.0,3,3,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,2,0,0,0,0,0,0.0,1,2,13,13,5.0,5.5,4.857142857,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,2,3,0,0,0,0,0.0,2,9,16,9,8.5,12.5,6.5,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,164,3,5,0,2,1,0,0.37195122,6,14,24,24,10.92307692,14.0,10.66666667,1,phishing
1,0,0,0,0,0,0,0,1,0,0,0,0,0,78,4,2,0,0,0,0,0.115384615,2,1,36,0,10.0,10.0,0.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,76,2,1,0,0,0,1,0.0,3,3,24,10,8.285714286,13.5,6.2,3,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,2,0,0,0,0,1,0.0,3,3,6,0,4.5,4.5,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,0.285714286,7,19,32,32,15.75,19.0,14.66666667,0,phishing
1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,0,1,0,1,1,0.337837838,8,3,32,32,11.4,7.5,14.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,1,0.0,3,2,3,0,2.5,2.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,4,0,0,0,1,0.102564103,5,3,9,9,5.0,5.5,4.888888889,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0.0,0,2,9,8,5.75,5.5,6.0,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,263,13,0,0,0,0,0,0.19391635,8,5,29,15,13.82352941,16.58333333,7.2,2,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,1,0.0,3,3,6,0,4.5,4.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0.0,0,1,7,2,3.333333333,4.0,2.0,1,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,0,111,2,1,0,0,0,0,0.207207207,4,11,32,32,8.181818182,11.0,7.9,3,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,0,0,0.272727273,1,19,32,32,15.75,19.0,14.66666667,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,64,3,1,0,0,0,1,0.0,4,3,12,12,6.285714286,3.0,6.833333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,4,0,0,0,0,0,0.115942029,2,3,10,10,4.8,5.0,4.75,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,0,0,0,0.0,2,16,16,10,7.666666667,16.0,6.0,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0.0,4,3,11,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,113,2,0,1,0,1,0,0.07079646,2,4,56,56,9.2,5.0,10.25,1,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,2,36,3,0,0,0,0,1,0.0,4,3,8,6,5.25,5.0,6.0,0,legitimate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,2,0,0,0,0,0,0.240740741,3,3,32,32,9.75,3.0,16.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,1,4,0,0,0,0,0.03125,0,9,9,8,6.571428571,9.0,6.166666667,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,0,0,0,0,0.0,1,7,8,0,7.5,7.5,0.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,74,2,2,0,0,0,1,0.054054054,4,3,10,10,5.3,5.0,5.428571429,3,phishing
1,1,0,0,0,0,0,1,0,0,0,0,0,0,121,4,1,0,0,0,1,0.157024793,5,3,32,32,9.8,14.5,8.625,3,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2,1,0,0,0,0,0.137254902,3,2,167,167,47.25,8.0,86.5,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0.0,6,3,11,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,2,0,0,0,0,0,0.0,0,2,9,8,6.166666667,5.5,6.5,1,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0.068965517,0,3,15,0,9.0,9.0,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,3,0,0,0,1,0.186046512,3,3,8,6,4.333333333,5.5,3.75,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,59,2,0,0,0,0,0,0.0,1,10,16,10,11.25,13.0,9.5,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,1,0.0,3,3,11,11,4.571428571,3.5,5.0,0,legitimate
1,1,0,0,1,1,1,0,0,0,0,0,0,2,38,3,0,0,0,0,0,0.315789474,4,3,8,8,3.6,3.0,4.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,0.0,3,3,12,0,7.5,7.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,1,0.0,3,3,12,8,5.5,7.5,4.5,0,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,0,106,2,1,0,0,0,1,0.188679245,10,3,32,32,8.6,7.0,9.0,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1,0,0,0,1,0.0,4,3,13,13,6.5,3.5,8.0,0,phishing
1,0,0,0,0,0,0,1,0,0,0,0,0,0,136,5,1,3,1,3,0,0.095588235,7,3,13,13,6.352941176,8.666666667,5.857142857,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,1,0,0,1,0.0,4,3,13,8,6.166666667,8.0,5.25,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,165,4,6,0,2,1,1,0.327272727,7,3,22,22,9.4,8.5,9.538461538,1,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,2,0,0,0,0,0,0.0,0,6,9,6,6.0,7.5,5.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,4,0,0,0,1,0.077922078,3,3,14,9,5.6,8.5,4.875,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,3,0,0,0,1,0.0,5,3,12,9,6.571428571,7.5,6.2,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,1,0.025,4,3,10,5,5.0,6.5,4.0,0,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,37,2,0,0,0,0,0,0.0,1,8,17,0,12.5,12.5,0.0,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,1,7,0,0,0,0,0.098765432,3,5,10,10,4.75,5.5,4.6,0,legitimate
0,0,0,0,1,1,0,0,1,0,0,0,0,0,52,4,0,1,0,1,0,0.0,0,5,10,8,4.857142857,7.5,3.8,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,91,2,6,0,0,0,0,0.0,3,7,9,9,6.363636364,7.0,6.3,0,legitimate
1,1,0,0,0,0,0,0,0,0,1,0,0,0,154,6,0,1,0,1,1,0.474025974,20,3,88,88,16.75,7.2,32.66666667,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0.0,0,8,8,6,7.0,8.0,6.0,0,phishing
1,0,0,0,0,1,0,0,1,0,0,0,0,0,52,4,3,0,0,0,0,0.173076923,2,1,11,0,4.714285714,4.714285714,0.0,0,phishing
1,0,0,0,0,1,0,0,0,0,0,0,0,0,123,5,0,1,2,3,1,0.227642276,6,3,17,17,7.461538462,7.6,7.375,0,phishing
1,1,0,0,0,0,0,0,0,1,0,0,0,0,91,1,5,0,0,0,0,0.076923077,0,13,13,9,8.0,13.0,7.375,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,2,0,0,0,1,0.0,3,3,13,10,6.5,8.0,5.75,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,2,0,0,0,1,0.0,3,1,6,0,3.75,3.75,0.0,0,legitimate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,3,0,0,0,0,1,0.0,3,3,6,6,4.8,4.0,5.333333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1,0,0,0,0,0.0,0,3,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,1,0,0,0,0,1,0,0,0,0,83,4,4,1,0,1,1,0.048192771,4,3,6,6,3.8,4.5,3.692307692,0,legitimate
1,0,0,0,0,1,0,0,0,0,0,0,0,0,121,5,0,1,2,3,1,0.223140496,8,3,17,17,7.916666667,7.6,8.142857143,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,1,0.0,3,2,3,0,2.5,2.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,2,0,0,0,0,0,0.090909091,2,4,56,56,11.57142857,5.0,14.2,1,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,3,1,0,0,0,1,0.0,4,3,10,9,6.5,6.5,6.5,2,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,42,2,0,0,0,0,0,0.0,0,8,21,0,14.5,14.5,0.0,0,legitimate
0,1,0,0,1,0,0,0,0,0,0,0,0,0,81,5,0,1,1,2,0,0.012345679,3,3,7,7,4.0,5.0,3.833333333,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0.0,0,8,8,3,5.5,8.0,3.0,0,phishing
1,1,0,0,0,0,0,0,0,0,1,0,1,0,332,6,0,1,3,4,1,0.13253012,6,2,33,33,11.92,6.4,13.3,0,phishing
1,1,0,0,1,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0.155555556,1,3,8,7,5.0,5.5,4.75,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,2,1,0,0,0,0,0.0,2,7,9,6,4.2,8.0,3.25,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0.0,0,3,11,8,6.2,7.0,5.666666667,1,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,3,0,0,0,0,1,0.0,3,3,3,0,3.0,3.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,4,0,0,0,1,0.0,5,3,11,11,6.428571429,6.0,6.6,0,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,2,62,3,1,0,0,0,1,0.35483871,5,3,32,32,9.6,4.0,32.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,71,5,0,0,0,0,0,0.042253521,1,4,13,10,6.75,8.0,6.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0.0,11,7,7,7,7.0,7.0,7.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,2,0,0,0,0,0,0.0,0,2,9,8,6.0,5.5,6.333333333,0,legitimate
1,1,0,0,1,0,0,0,0,0,0,0,0,0,271,5,0,1,2,3,1,0.3099631,24,3,64,64,12.05,7.5,12.55555556,3,phishing
1,0,0,0,0,1,0,0,0,0,0,0,0,0,120,4,0,1,2,3,0,0.158333333,1,3,17,17,7.833333333,8.75,7.375,0,phishing
1,0,0,0,0,1,0,1,0,0,0,0,0,0,128,4,1,1,2,3,0,0.1171875,4,3,17,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33,2,0,0,0,0,0,0.0,1,8,13,0,10.5,10.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,1,0.0,3,3,4,0,3.5,3.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,39,1,0,0,0,0,0,0.0,1,16,16,10,13.0,16.0,10.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,0.0,4,3,8,0,5.5,5.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,0.0,3,3,7,0,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,1,0.0,3,3,8,8,5.0,4.0,6.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,2,4,0,0,0,1,0.0,3,3,8,8,4.428571429,5.0,4.2,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,39,4,0,0,0,0,0,0.0,4,1,9,5,4.8,4.75,5.0,1,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0.0,0,14,14,0,14.0,14.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,67,2,2,0,0,0,1,0.0,4,3,11,11,5.333333333,4.0,5.714285714,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,1,0.0,32,3,14,13,6.714285714,8.5,6.0,0,phishing
0,1,0,0,0,0,1,1,0,0,0,0,0,0,48,3,1,0,0,0,1,0.020833333,3,2,7,7,3.75,3.0,4.0,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,2,1,0,0,0,0,0.0,1,5,11,0,7.333333333,7.333333333,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,0,0,1,0.032258065,4,3,11,11,7.666666667,4.5,9.25,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,68,5,3,0,0,0,0,0.058823529,3,1,9,7,4.8,5.5,3.75,3,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,68,3,1,1,1,2,1,0.0,5,3,10,10,4.8,6.0,4.5,1,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,44,1,1,0,0,0,0,0.0,1,4,8,8,6.0,6.0,6.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,53,2,1,0,0,0,1,0.0,4,3,13,9,7.4,7.333333333,7.5,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,55,3,2,0,0,0,0,0.0,0,5,11,0,7.8,7.8,0.0,0,legitimate
0,1,0,0,1,0,0,0,0,0,0,0,0,0,62,3,3,0,0,0,1,0.0,4,3,16,8,6.428571429,9.5,5.2,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,2,3,0,0,0,1,0.0,3,3,13,9,7.5,8.0,7.333333333,1,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,1,0.0,3,3,8,0,5.5,5.5,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,57,3,1,0,0,0,1,0.105263158,3,3,10,10,5.714285714,6.5,5.4,0,legitimate
0,1,0,0,0,0,0,0,1,1,0,0,0,0,32,2,0,0,0,0,0,0.09375,1,8,12,0,10.0,10.0,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,0.0,3,3,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2,4,0,0,0,1,0.091954023,6,3,9,8,5.25,6.0,5.1,0,legitimate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,3,1,0,0,0,1,0.017857143,3,3,8,8,4.625,5.0,4.5,0,legitimate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5,0,2,0,2,1,0.093220339,9,3,17,17,7.076923077,6.0,7.272727273,0,phishing
0,1,0,0,1,0,0,0,0,0,0,0,0,0,89,2,0,0,0,1,1,0.0,3,3,12,12,6.181818182,5.5,6.333333333,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,2,1,0,0,0,1,0.192307692,11,3,12,12,7.4,5.5,8.666666667,0,legitimate
0,0,0,0,1,0,0,0,0,1,0,0,0,0,76,4,1,1,0,1,1,0.052631579,4,3,13,13,4.416666667,4.5,4.4,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,1,0.029411765,4,3,8,6,5.666666667,5.5,6.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0.0,0,8,8,5,4.5,8.0,3.333333333,0,phishing
1,0,0,0,0,1,0,1,0,0,0,0,0,0,127,4,1,1,2,3,0,0.141732283,4,3,17,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0.0,0,4,5,5,3.0,4.0,2.666666667,1,phishing
0,0,0,0,0,0,0,1,0,1,0,0,0,0,26,2,1,0,0,0,0,0.0,0,3,4,0,3.666666667,3.666666667,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,44,2,3,0,0,0,1,0.022727273,4,3,8,6,4.666666667,5.333333333,4.0,0,legitimate
0,1,0,0,1,0,1,0,0,0,0,0,0,0,80,3,6,0,0,0,1,0.0125,4,4,10,10,6.0,5.0,6.25,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,10,0,0,0,0,0,0.0546875,6,2,35,0,10.7,10.7,0.0,2,phishing
0,0,0,0,1,0,0,0,1,0,0,0,0,0,95,4,1,1,0,1,0,0.073684211,1,4,31,31,7.4,6.5,7.625,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0.0,4,3,11,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,0.0,4,3,7,0,5.0,5.0,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,1,0,0,0,0,33,2,0,1,0,0,1,0.212121212,4,3,7,7,4.75,3.5,6.0,0,legitimate
0,1,0,0,0,0,0,1,1,0,0,0,0,0,49,2,3,0,0,0,0,0.0,1,6,8,7,5.5,7.0,4.0,0,legitimate
0,0,0,0,1,0,0,1,1,0,0,0,0,0,123,2,2,0,0,0,0,0.130081301,3,2,36,36,8.166666667,8.0,8.222222222,0,phishing
1,1,0,0,1,1,1,0,0,0,0,0,0,2,41,4,0,0,0,0,0,0.317073171,0,3,6,6,3.636363636,3.0,4.0,1,phishing
1,1,0,0,0,1,0,1,0,0,0,0,0,0,127,4,1,1,2,3,0,0.133858268,6,3,17,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,45,2,1,0,0,0,1,0.0,3,3,9,9,5.8,5.5,6.0,0,legitimate
1,1,0,0,1,0,0,0,0,0,0,0,0,0,115,3,0,0,0,0,1,0.069565217,4,3,10,10,5.933333333,6.0,5.923076923,4,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,0.06557377,1,11,12,12,7.666666667,11.0,7.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,2,5,0,0,0,1,0.0,3,3,9,9,4.9,4.5,5.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,2,0,0,0,0,0,0.03030303,0,2,9,4,4.5,5.5,3.5,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0,0,0,0.439393939,1,6,7,7,4.090909091,6.0,3.9,0,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,2,1,0,0,0,0,0.0,1,3,11,0,6.666666667,6.666666667,0.0,0,phishing
1,1,0,0,0,1,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,0.102941176,3,3,15,15,8.666666667,8.75,8.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.0,3,3,11,0,7.0,7.0,0.0,0,legitimate
