ip,https_token,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,prefix_suffix,shortening_service,domain_in_brand,brand_in_subdomain,brand_in_path,suspicious_tld,statistical_report,length_url,nb_dots,nb_hyphens,nb_qm,nb_and,nb_eq,nb_www,ratio_digits_url,char_repeat,shortest_word_host,longest_words_raw,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
1,0,0,0,0,1,0,1,0,0,0,0,0,0,128,4,1,1,2,3,0,0.1796875,4,3,17,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1,0,0,0,1,0.0,3,3,10,10,7.8,6.5,8.666666667,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0.0,4,3,11,0,7.0,7.0,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0.296296296,2,1,10,10,5.0,2.5,10.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,1,0.0,3,3,19,0,11.0,11.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0.0,0,10,10,0,10.0,10.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0.0,0,5,6,6,4.714285714,5.5,4.4,0,legitimate
1,1,0,0,0,1,0,0,0,0,0,0,0,0,117,4,0,1,2,3,0,0.205128205,2,3,17,17,8.363636364,8.75,8.142857143,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,2,5,0,0,0,1,0.066666667,3,3,11,11,5.153846154,5.0,5.181818182,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0.083333333,2,4,30,30,11.66666667,4.0,15.5,0,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,2,1,0,0,0,1,0.0,3,3,12,6,6.2,7.0,5.0,0,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0,0,0,0,0,0.136363636,0,3,7,7,5.0,3.0,7.0,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,3,3,0,0,0,1,0.017857143,4,3,8,8,5.428571429,4.6,7.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,1,0,1,0,0.055555556,1,13,13,13,6.181818182,13.0,5.5,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,0,213,4,6,0,3,2,0,0.291079812,7,8,24,24,11.5,8.0,11.73333333,1,phishing
0,1,0,0,0,0,0,0,0,1,0,0,0,0,31,2,0,0,0,0,0,0.0,1,6,13,0,9.5,9.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,0.0,3,3,11,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,1,1,0,0,0,0,35,2,1,0,0,0,0,0.0,0,5,8,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,2,0,0,0,0,0.0,2,10,17,9,7.833333333,13.5,5.0,0,legitimate
1,0,0,0,0,0,0,1,0,0,0,0,0,0,108,3,1,1,1,2,1,0.12037037,4,3,16,15,5.4,9.5,4.769230769,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0.0,1,7,7,7,5.2,7.0,4.75,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,0.0,3,3,11,0,7.0,7.0,0.0,0,legitimate
1,0,0,0,0,1,0,0,0,0,0,0,0,0,123,5,0,1,2,3,1,0.154471545,4,3,17,17,7.461538462,7.6,7.375,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,0,0,0,1,0.0,3,3,14,7,6.4,8.5,5.0,1,phishing
0,0,0,0,0,0,0,0,1,1,0,0,0,0,35,2,0,0,0,0,0,0.0,1,8,14,0,11.0,11.0,0.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,73,3,1,0,0,0,1,0.0,4,3,12,8,5.3,7.5,4.75,3,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,1,0.0,3,3,6,0,4.5,4.5,0.0,0,legitimate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,3,3,0,0,0,1,0.0,6,3,12,11,7.142857143,7.5,7.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,0.0,4,3,11,0,7.0,7.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0.0,0,10,10,0,10.0,10.0,0.0,0,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,2,0,0,0,0,1,0.0,4,3,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,0,0,0.0,2,6,23,0,14.5,14.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,1,1,0,0,0,0,49,2,3,1,0,1,0,0.020408163,1,3,8,1,4.285714286,5.6,1.0,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,69,2,1,0,0,0,0,0.0,0,10,16,10,10.8,13.0,9.333333333,0,legitimate
0,1,0,0,0,0,0,0,0,1,0,0,0,0,30,2,0,0,0,0,0,0.0,0,6,12,0,9.0,9.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0.108108108,0,5,7,4,4.4,6.0,3.333333333,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,3,2,0,0,0,0,0.021276596,1,2,11,6,5.166666667,5.25,5.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0.0,0,14,14,4,9.0,14.0,4.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.0,4,3,9,0,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0.0,0,20,20,0,20.0,20.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0.0,0,9,10,8,7.6,9.5,6.333333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0.085714286,2,7,10,10,6.5,7.0,6.333333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3,0,0,0,1,0.02,4,3,11,0,5.5,5.5,0.0,0,phishing
1,1,0,0,0,0,0,0,0,0,0,0,0,2,86,4,0,0,0,0,1,0.418604651,6,3,50,50,11.83333333,4.666666667,19.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1,0,0,0,0,0,0.0,1,7,15,15,11.0,7.0,15.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,0,0.0,3,21,21,5,10.33333333,21.0,5.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0.0,0,14,14,0,14.0,14.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,105,4,0,0,0,0,0,0.095238095,0,6,15,13,7.454545455,10.5,6.777777778,0,legitimate
0,0,0,0,0,1,0,0,0,1,0,0,0,0,123,2,9,0,0,0,0,0.06504065,4,9,25,10,6.4,17.0,4.769230769,0,legitimate
0,0,0,0,1,0,0,1,1,0,0,0,0,0,141,2,2,1,0,1,0,0.035460993,2,2,46,46,7.533333333,9.333333333,7.083333333,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,1,0.0,3,3,14,0,8.5,8.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0.0,0,10,10,0,10.0,10.0,0.0,0,legitimate
1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0.230769231,0,10,13,3,8.666666667,11.5,3.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,0.0,3,3,12,0,7.5,7.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,1,0.0,3,3,16,0,9.5,9.5,0.0,0,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,0,72,1,1,0,0,0,1,0.097222222,6,6,14,14,7.571428571,6.0,7.833333333,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0.0,3,13,13,4,8.5,13.0,4.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,1,0,45,1,0,0,0,0,0,0.0,0,12,12,7,8.0,12.0,6.666666667,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,1,0.0,4,3,13,0,8.0,8.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,37,2,1,0,0,0,1,0.0,3,3,13,0,7.666666667,7.666666667,0.0,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,52,5,0,0,0,0,0,0.038461538,1,1,15,15,6.0,4.25,9.5,0,phishing
0,1,0,0,1,0,0,0,0,0,1,0,0,0,76,8,0,0,0,0,1,0.052631579,6,3,16,6,5.7,6.125,4.0,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0.0,1,16,16,2,9.0,16.0,2.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,1,0.0,4,3,17,13,11.0,10.0,13.0,0,legitimate
1,0,0,0,0,0,0,1,1,0,0,0,0,0,64,2,1,1,0,1,0,0.171875,1,8,10,10,4.888888889,8.0,4.5,2,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,3,2,0,0,0,1,0.0,7,3,19,6,7.0,11.0,5.0,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,42,3,0,0,0,0,0,0.095238095,1,5,9,6,5.4,7.0,4.333333333,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,4,9,0,0,0,0,0.013071895,2,4,32,32,8.466666667,8.5,8.454545455,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,2,6,0,0,0,1,0.094117647,4,3,10,9,5.166666667,6.5,4.9,0,legitimate
0,0,0,0,0,0,0,1,0,1,0,0,0,0,111,2,1,1,0,1,0,0.036036036,3,4,29,29,7.333333333,5.0,7.8,1,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,35,2,0,0,0,0,0,0.0,0,8,14,0,11.0,11.0,0.0,0,legitimate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,1,3,0,0,0,0,0.096774194,0,5,14,14,6.428571429,5.0,6.666666667,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,1,0.0,4,3,12,4,4.6,7.5,2.666666667,0,phishing
0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,3,3,0,0,0,0,0.0,1,16,16,5,4.909090909,16.0,3.8,1,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,0.0,3,3,9,0,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,1,0.0,4,3,17,0,10.0,10.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0.0,0,9,9,4,6.5,9.0,4.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0.0,1,13,13,7,10.0,13.0,7.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,0.0,0,3,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0.205128205,1,10,11,5,8.666666667,10.5,5.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,103,1,1,0,0,0,0,0.029126214,2,4,13,13,7.363636364,5.0,7.888888889,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,83,2,6,0,0,0,1,0.012048193,5,3,8,8,4.142857143,3.333333333,4.363636364,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0.0,0,9,9,8,8.5,9.0,8.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,1,0.02,4,3,14,9,7.2,8.5,6.333333333,0,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0,0,0,0,0,0.0,1,18,18,0,18.0,18.0,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0.0,3,3,11,0,7.0,7.0,0.0,0,legitimate
1,1,0,0,0,0,0,1,1,0,0,0,0,0,85,2,1,0,0,1,1,0.258823529,6,3,32,32,9.571428571,8.0,10.2,2,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,1,0.0,3,3,10,0,6.5,6.5,0.0,0,legitimate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,126,4,1,1,2,3,0,0.198412698,2,3,17,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,2,0,0,0,0,1,0.0,3,3,14,0,8.5,8.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,2,3,0,0,0,1,0.0,5,3,12,8,5.285714286,7.5,4.4,0,legitimate
0,0,0,0,1,0,0,0,0,0,0,0,0,2,29,2,0,0,0,0,1,0.0,3,3,10,2,5.0,6.5,2.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0.0625,0,4,8,8,5.333333333,4.0,6.0,0,phishing
1,0,0,0,0,0,0,0,1,1,0,0,0,0,78,2,6,0,0,0,0,0.102564103,3,3,9,9,5.090909091,5.0,5.111111111,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,1,0.0,3,3,12,0,7.5,7.5,0.0,0,legitimate
1,1,0,0,0,0,0,1,0,0,0,0,0,0,437,7,2,1,1,2,2,0.432494279,27,3,40,40,14.7037037,9.0,15.16,3,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,4,0,0,0,1,0.0,4,3,7,7,4.428571429,4.0,4.6,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,0,0,0,0,0.0,1,7,9,0,7.75,7.75,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,1,0,1,1,0.086206897,3,3,26,26,10.5,6.5,14.5,0,legitimate
0,1,0,0,0,0,1,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0.216216216,2,10,11,3,8.0,10.5,3.0,0,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,4,2,0,0,0,0,0.0,3,1,9,9,4.8,4.833333333,4.75,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,2,2,0,0,0,1,0.0,3,3,15,8,6.5,9.0,5.25,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,2,0,0,0,1,0.0,3,3,12,12,6.0,3.0,8.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0.0,0,11,11,7,6.75,11.0,5.333333333,0,phishing
0,1,0,0,1,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,1,0.0,3,3,14,2,6.333333333,8.5,2.0,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,3,2,0,0,0,1,0.081081081,5,3,17,7,5.3,10.0,4.125,2,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,28,2,0,0,0,0,0,0.0,1,8,8,0,8.0,8.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,28,1,1,0,0,0,0,0.0,1,6,9,0,7.5,7.5,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0.0,0,11,11,4,7.5,11.0,4.0,0,phishing
1,1,0,0,0,0,0,1,0,0,0,0,0,0,109,3,10,0,0,0,1,0.082568807,4,3,9,9,4.823529412,5.5,4.733333333,0,legitimate
1,1,0,0,0,0,1,0,0,0,0,0,0,0,254,3,1,1,0,1,0,0.181102362,2,9,149,149,29.375,12.0,35.16666667,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0,0,0.0,1,4,8,8,6.0,4.0,6.666666667,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,1,0.0,3,3,8,7,5.5,5.5,5.5,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,2,1,0,0,0,1,0.0,3,3,7,0,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,0.0,3,3,6,2,3.666666667,4.5,2.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0.0,2,2,7,7,5.25,3.5,7.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,1,0.0,5,3,19,7,8.25,11.0,5.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0.0,1,9,9,9,7.285714286,9.0,7.0,3,phishing
0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,5,0,0,0,0,0,0.0,1,1,20,4,6.333333333,7.5,4.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0.0,3,3,7,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0.0,4,3,6,0,4.5,4.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0.055555556,1,3,5,5,3.8,4.0,3.666666667,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,2,0,0,0,0,0,0.142857143,2,5,33,33,8.833333333,5.5,10.5,1,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,32,2,0,0,0,0,0,0.0,0,8,12,0,10.0,10.0,0.0,0,legitimate
0,1,0,0,0,0,0,1,1,0,0,0,0,0,34,1,1,0,0,0,0,0.117647059,0,3,7,6,5.0,5.0,5.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0.0,0,9,9,0,9.0,9.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,1,0.0,3,3,13,0,8.0,8.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,3,1,0,1,0,0.140350877,0,4,15,15,4.75,4.0,4.857142857,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0.0,0,2,11,0,6.5,6.5,0.0,0,phishing
0,1,0,0,0,1,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0.0,1,8,13,3,6.75,10.5,3.0,0,legitimate
1,0,0,0,0,0,0,1,0,0,0,0,0,0,99,4,1,0,0,0,0,0.272727273,3,6,32,32,10.0,7.5,12.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,0.041666667,4,3,8,0,5.5,5.5,0.0,0,legitimate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,97,1,1,1,0,0,0,0.020618557,4,5,52,52,13.16666667,5.0,14.8,3,phishing
0,1,0,0,1,0,0,0,0,0,0,0,0,0,107,7,6,0,0,0,1,0.037383178,3,3,13,7,4.764705882,7.333333333,4.214285714,1,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,58,3,1,0,0,0,0,0.0,0,8,8,8,5.125,8.0,4.714285714,5,phishing
1,1,0,0,0,1,0,1,0,0,0,0,0,0,76,4,1,0,0,0,0,0.131578947,3,3,15,15,8.428571429,8.4,8.5,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,140,3,4,1,0,1,0,0.1,2,6,24,24,9.583333333,7.0,10.875,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,3,0,0,0,1,0.0,3,3,11,8,5.571428571,7.0,5.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0.0,1,6,12,0,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0.0,0,7,8,5,5.0,7.5,3.333333333,1,phishing
0,1,0,0,0,0,0,0,1,1,0,0,0,0,52,2,0,0,0,0,0,0.0,0,8,31,0,19.5,19.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,1,0,0,0,0,33,2,0,0,0,0,0,0.0,0,6,15,0,10.5,10.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0.0,0,7,7,0,7.0,7.0,0.0,0,phishing
0,0,0,0,0,0,0,1,1,0,0,0,0,0,142,2,2,1,0,1,0,0.028169014,1,2,17,17,8.214285714,9.333333333,7.909090909,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,1,0.0,4,3,21,0,12.0,12.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,1,0.0,4,3,13,0,8.0,8.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,1,0.108108108,3,3,7,7,4.4,3.5,5.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,3,0,0,0,0,0.025,2,3,11,10,6.0,5.0,7.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,0.0,3,3,12,0,7.5,7.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,1,0.0,3,3,5,5,4.0,3.5,4.333333333,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0.0,0,7,8,0,7.5,7.5,0.0,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,2,0,0,0,1,0,0.0,0,6,9,1,5.333333333,7.5,1.0,0,legitimate
0,1,0,0,1,0,0,0,0,0,0,0,0,0,55,3,0,0,0,0,0,0.090909091,0,2,12,10,6.666666667,7.0,6.5,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,2,0,0,0,0,0.0,0,6,9,0,7.75,7.75,0.0,0,phishing
0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,1,0,0,0,1,0.0,4,3,12,8,5.125,7.5,4.333333333,3,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,1,0.046511628,4,3,14,8,7.0,8.5,5.5,0,phishing
0,1,0,0,1,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0.0,1,20,20,9,14.5,20.0,9.0,0,legitimate
0,0,0,1,0,1,0,1,1,0,0,0,0,0,160,2,1,1,1,2,0,0.1,5,2,46,46,7.9375,12.33333333,6.923076923,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,103,1,9,0,0,0,0,0.058252427,1,11,11,10,6.076923077,11.0,5.666666667,0,legitimate
1,0,0,0,0,0,0,0,1,0,0,0,0,0,56,4,1,0,0,0,0,0.214285714,10,1,14,9,5.428571429,6.0,4.666666667,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0.0,0,6,6,0,6.0,6.0,0.0,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,1,0.0,3,3,11,11,6.2,5.5,6.666666667,0,phishing
0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,2,0,0,0,1,0,0.0,1,6,10,1,5.666666667,8.0,1.0,0,legitimate
0,0,0,0,1,0,0,0,0,0,0,0,1,0,83,3,0,1,0,1,1,0.072289157,4,3,13,13,4.916666667,3.5,5.2,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,0.0,2,9,11,3,7.666666667,10.0,3.0,0,phishing
0,1,0,0,0,0,0,1,0,0,0,0,0,0,84,2,1,0,0,0,0,0.0,0,9,9,8,5.25,9.0,4.909090909,4,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0.0,0,2,2,0,2.0,2.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0.0,0,2,5,0,3.5,3.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,3,0,0,0,0,1,0.095238095,4,3,14,14,6.3,7.0,6.125,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0.0,0,6,22,0,14.0,14.0,0.0,0,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,1,0.0,3,3,15,0,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0.0,3,3,6,0,4.5,4.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,1,0.0,4,3,17,0,10.0,10.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,82,2,0,1,0,1,0,0.073170732,1,5,20,20,6.888888889,5.5,7.285714286,1,phishing
1,1,0,0,0,0,0,0,0,1,0,0,0,0,36,2,0,0,0,0,1,0.194444444,4,3,9,9,5.25,3.5,7.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,55,1,2,0,0,0,0,0.0,0,3,8,8,5.428571429,5.0,5.6,4,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,3,1,1,1,2,0,0.011111111,1,13,15,15,6.5,13.0,5.777777778,0,phishing
0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,1,0.0,3,3,14,0,8.5,8.5,0.0,0,legitimate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,169,6,1,1,3,2,0,0.218934911,2,6,29,29,7.666666667,6.0,7.764705882,1,phishing
0,1,0,0,1,0,0,0,0,0,0,0,0,0,126,3,0,0,0,0,1,0.111111111,5,3,14,14,4.043478261,4.0,4.047619048,1,legitimate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0.0,2,4,13,12,8.0,8.5,7.5,0,legitimate
0,1,0,0,1,0,0,1,1,0,0,0,0,0,65,2,1,0,0,0,0,0.061538462,1,9,11,11,6.714285714,9.5,5.6,0,legitimate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,2,0,0,0,0,0.0,1,1,14,0,7.5,7.5,0.0,0,legitimate
0,1,0,0,0,0,0,1,0,0,0,0,0,0,83,2,5,0,0,0,1,0.048192771,6,3,11,11,5.636363636,3.5,6.111111111,0,legitimate
0,1,0,0,0,0,0,0,1,0,0,0,0,0,74,3,4,0,0,0,1,0.0,5,3,16,7,6.111111111,9.5,5.142857143,1,legitimate
