ip,https_token,tld_in_path,abnormal_subdomain,prefix_suffix,shortening_service,suspicious_tld,statistical_report,length_url,length_hostname,nb_dots,nb_hyphens,nb_qm,nb_percent,nb_slash,nb_www,http_in_path,ratio_digits_url,ratio_digits_host,char_repeat,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,0,1,0,0,0,0,0,62,8,1,3,0,0,5,0,0,0.096774194,0.0,0,6.428571429,5.0,6.666666667,0,legitimate
0,0,0,0,0,0,0,0,39,20,3,0,0,0,4,1,0,0.0,0.0,4,4.6,7.5,2.666666667,0,phishing
0,0,1,0,0,0,0,0,76,20,3,3,0,0,7,0,0,0.0,0.0,1,4.909090909,16.0,3.8,1,phishing
0,1,0,0,0,0,0,0,24,16,2,0,0,0,3,1,0,0.0,0.0,3,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,33,25,2,0,0,0,3,1,0,0.0,0.0,4,10.0,10.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,29,16,2,0,0,0,3,0,0,0.0,0.0,0,6.5,9.0,4.0,0,phishing
0,1,0,0,0,0,0,0,33,17,1,0,0,0,4,0,0,0.0,0.0,1,10.0,13.0,7.0,0,legitimate
0,1,0,0,0,0,0,0,21,14,1,1,0,0,2,0,0,0.0,0.0,0,5.0,5.0,0.0,0,legitimate
0,0,0,1,0,0,0,0,39,25,2,0,0,0,3,0,0,0.205128205,0.32,1,8.666666667,10.5,5.0,0,phishing
0,1,0,0,1,0,0,0,103,15,1,1,0,0,10,0,0,0.029126214,0.0,2,7.363636364,5.0,7.888888889,0,legitimate
0,1,0,0,1,0,0,0,83,16,2,6,0,0,9,1,0,0.012048193,0.0,5,4.142857143,3.333333333,4.363636364,0,legitimate
0,1,0,0,0,0,0,0,33,16,2,0,0,0,4,0,0,0.0,0.0,0,8.5,9.0,8.0,0,phishing
0,1,0,0,0,0,0,0,50,21,3,0,0,0,4,1,0,0.02,0.0,4,7.2,8.5,6.333333333,0,phishing
0,0,0,0,0,1,0,0,31,22,1,0,0,0,3,0,0,0.0,0.0,1,18.0,18.0,0.0,0,phishing
0,1,0,0,0,0,0,0,27,19,2,0,0,0,3,1,0,0.0,0.0,3,7.0,7.0,0.0,0,legitimate
1,1,0,0,1,1,0,0,85,21,2,1,0,0,6,1,0,0.258823529,0.0,6,9.571428571,8.0,10.2,2,phishing
0,0,0,0,0,0,0,0,26,17,2,0,0,0,3,1,0,0.0,0.0,3,6.5,6.5,0.0,0,legitimate
1,1,0,0,1,0,0,0,126,50,4,1,1,0,4,0,0,0.198412698,0.0,2,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,1,0,0,30,22,2,0,0,0,3,1,0,0.0,0.0,3,8.5,8.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,55,20,2,3,0,0,5,1,0,0.0,0.0,5,5.285714286,7.5,4.4,0,legitimate
0,0,1,0,0,0,0,2,29,17,2,0,0,0,4,1,0,0.0,0.0,3,5.0,6.5,2.0,0,legitimate
0,0,0,0,0,0,0,0,32,10,2,0,0,0,3,0,0,0.0625,0.0,0,5.333333333,4.0,6.0,0,phishing
1,0,0,0,0,1,0,0,78,15,2,6,0,0,5,0,0,0.102564103,0.0,3,5.090909091,5.0,5.111111111,0,legitimate
0,0,0,0,0,0,0,0,29,20,2,0,0,0,3,1,0,0.0,0.0,3,7.5,7.5,0.0,0,legitimate
1,1,0,0,1,0,0,0,437,23,7,2,1,0,18,2,1,0.432494279,0.0,27,14.7037037,9.0,15.16,3,phishing
0,0,0,0,0,0,0,0,49,13,2,4,0,0,3,1,0,0.0,0.0,4,4.428571429,4.0,4.6,0,legitimate
0,1,0,0,0,0,0,0,45,38,4,0,0,0,2,0,0,0.0,0.0,1,7.75,7.75,0.0,0,phishing
0,0,0,0,0,0,0,0,58,18,2,0,1,0,3,1,0,0.086206897,0.0,3,10.5,6.5,14.5,0,legitimate
0,1,0,1,0,0,0,0,37,25,2,0,0,0,4,0,0,0.216216216,0.32,2,8.0,10.5,3.0,0,phishing
0,0,0,0,0,1,0,0,70,38,4,2,0,0,6,0,0,0.0,0.0,3,4.8,4.833333333,4.75,0,phishing
0,1,0,0,0,0,0,0,55,23,2,2,0,0,4,1,0,0.0,0.0,3,6.5,9.0,5.25,0,legitimate
0,0,0,0,0,0,0,0,46,11,2,2,0,0,3,1,0,0.0,0.0,3,6.0,3.0,8.0,0,legitimate
0,1,0,0,0,0,0,0,44,18,3,0,0,0,4,0,0,0.0,0.0,0,6.75,11.0,5.333333333,0,phishing
0,1,1,0,0,0,0,0,32,21,2,0,0,0,4,1,0,0.0,0.0,3,6.333333333,8.5,2.0,0,legitimate
0,0,0,0,1,0,0,0,74,25,3,2,0,0,7,1,0,0.081081081,0.0,5,5.3,10.0,4.125,2,phishing
0,1,0,0,0,1,0,0,28,21,2,0,0,0,2,0,0,0.0,0.0,1,8.0,8.0,0.0,0,legitimate
0,1,0,0,1,0,0,0,28,20,1,1,0,0,3,0,0,0.0,0.0,1,7.5,7.5,0.0,0,phishing
0,1,0,0,0,0,0,0,27,14,1,0,0,0,4,0,0,0.0,0.0,0,7.5,11.0,4.0,0,phishing
1,1,0,0,1,0,0,0,109,16,3,10,0,0,6,1,0,0.082568807,0.0,4,4.823529412,5.5,4.733333333,0,legitimate
1,1,0,1,0,0,0,0,254,29,3,1,1,0,4,0,0,0.181102362,0.517241379,2,29.375,12.0,35.16666667,0,phishing
0,0,0,0,0,0,0,0,39,7,1,2,0,0,4,0,0,0.0,0.0,1,6.0,4.0,6.666666667,0,legitimate
0,0,0,0,0,0,0,0,37,16,3,0,0,0,3,1,0,0.0,0.0,3,5.5,5.5,5.5,0,legitimate
0,0,0,0,1,0,0,0,30,21,2,1,0,0,3,1,0,0.0,0.0,3,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,24,14,2,0,0,0,3,1,0,0.0,0.0,3,3.666666667,4.5,2.0,0,legitimate
0,0,0,0,0,0,0,0,37,12,2,0,0,0,5,0,0,0.0,0.0,2,5.25,3.5,7.0,0,legitimate
0,1,0,0,0,0,0,0,47,26,2,0,0,0,5,1,0,0.0,0.0,5,8.25,11.0,5.5,0,phishing
0,1,0,0,0,0,0,0,68,12,1,0,0,0,9,0,0,0.0,0.0,1,7.285714286,9.0,7.0,3,phishing
0,0,0,0,0,1,0,0,55,37,5,0,0,0,3,0,0,0.0,0.0,1,6.333333333,7.5,4.0,0,phishing
0,1,0,0,0,0,0,0,22,14,2,0,0,0,3,1,0,0.0,0.0,3,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,22,13,2,0,0,0,3,1,0,0.0,0.0,4,4.5,4.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,36,15,4,0,0,0,4,0,0,0.055555556,0.133333333,1,3.8,4.0,3.666666667,0,phishing
0,0,0,0,0,0,0,0,70,16,2,0,0,0,6,0,0,0.142857143,0.0,2,8.833333333,5.5,10.5,1,phishing
0,1,0,0,0,1,0,0,32,25,2,0,0,0,2,0,0,0.0,0.0,0,10.0,10.0,0.0,0,legitimate
0,1,0,0,1,1,0,0,34,15,1,1,0,0,4,0,0,0.117647059,0.0,0,5.0,5.0,5.0,0,phishing
0,1,0,0,0,0,0,0,22,15,2,0,0,0,2,0,0,0.0,0.0,0,9.0,9.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,29,20,2,0,0,0,3,1,0,0.0,0.0,3,8.0,8.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,57,7,1,3,1,0,4,0,0,0.140350877,0.142857143,0,4.75,4.0,4.857142857,0,phishing
0,1,0,0,0,0,0,0,26,18,2,0,0,0,3,0,0,0.0,0.0,0,6.5,6.5,0.0,0,phishing
0,1,0,0,0,0,0,0,41,26,3,0,0,0,3,0,0,0.0,0.0,1,6.75,10.5,3.0,0,legitimate
1,0,0,0,1,0,0,0,99,37,4,1,0,0,5,0,0,0.272727273,0.0,3,10.0,7.5,12.5,0,phishing
0,1,0,0,0,0,0,0,24,16,2,0,0,0,3,1,0,0.041666667,0.0625,4,5.5,5.5,0.0,0,legitimate
0,0,0,0,1,0,0,0,97,9,1,1,1,0,6,0,0,0.020618557,0.111111111,4,13.16666667,5.0,14.8,3,phishing
0,1,1,0,0,0,0,0,107,27,7,6,0,0,6,1,0,0.037383178,0.0,3,4.764705882,7.333333333,4.214285714,1,phishing
0,1,0,0,1,0,0,0,58,11,3,1,0,0,6,0,0,0.0,0.0,0,5.125,8.0,4.714285714,5,phishing
1,1,0,0,1,0,0,0,76,50,4,1,0,0,4,0,0,0.131578947,0.0,3,8.428571429,8.4,8.5,0,phishing
0,1,0,0,0,0,0,0,140,37,3,4,1,0,4,0,0,0.1,0.108108108,2,9.583333333,7.0,10.875,0,phishing
0,0,0,0,0,0,0,0,57,19,3,3,0,0,3,1,0,0.0,0.0,3,5.571428571,7.0,5.0,0,legitimate
0,1,0,0,0,0,0,0,30,23,2,0,0,0,2,0,0,0.0,0.0,1,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,40,20,3,0,0,0,4,0,0,0.0,0.0,0,5.0,7.5,3.333333333,1,phishing
0,1,0,0,0,1,0,0,52,44,2,0,0,0,3,0,0,0.0,0.0,0,19.5,19.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,33,26,2,0,0,0,2,0,0,0.0,0.0,0,10.5,10.5,0.0,0,legitimate
0,0,0,0,0,0,1,0,21,12,1,0,0,0,3,0,0,0.0,0.0,0,7.0,7.0,0.0,0,phishing
0,0,0,0,1,1,0,0,142,34,2,2,1,0,7,0,0,0.028169014,0.0,1,8.214285714,9.333333333,7.909090909,0,phishing
0,0,0,0,0,0,0,0,38,29,2,0,0,0,3,1,0,0.0,0.0,4,12.0,12.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,30,21,2,0,0,0,3,1,0,0.0,0.0,4,8.0,8.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,37,12,3,0,0,0,4,1,0,0.108108108,0.0,3,4.4,3.5,5.0,0,legitimate
0,0,0,0,0,0,0,0,80,32,4,3,0,0,5,0,0,0.025,0.0,2,6.0,5.0,7.0,0,legitimate
0,0,0,0,0,0,0,0,28,19,2,0,0,0,3,1,0,0.0,0.0,3,7.5,7.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,35,12,2,0,0,0,4,1,0,0.0,0.0,3,4.0,3.5,4.333333333,0,legitimate
0,1,0,0,0,0,0,0,26,19,2,0,0,0,2,0,0,0.0,0.0,0,7.5,7.5,0.0,0,phishing
0,0,0,0,0,0,0,0,33,20,2,0,0,0,3,0,0,0.0,0.0,0,5.333333333,7.5,1.0,0,legitimate
0,1,1,0,0,0,0,0,55,18,3,0,0,0,5,0,0,0.090909091,0.277777778,0,6.666666667,7.0,6.5,0,phishing
0,0,0,0,0,0,0,0,47,38,2,2,0,0,3,0,0,0.0,0.0,0,7.75,7.75,0.0,0,phishing
0,0,0,0,1,0,0,0,64,23,3,1,0,0,8,1,0,0.0,0.0,4,5.125,7.5,4.333333333,3,phishing
0,1,0,0,0,0,0,0,43,23,3,0,0,0,3,1,0,0.046511628,0.0,4,7.0,8.5,5.5,0,phishing
0,1,1,0,0,0,0,0,42,24,1,0,0,0,4,0,0,0.0,0.0,1,14.5,20.0,9.0,0,legitimate
0,0,0,0,1,1,0,0,160,43,2,1,1,1,7,0,0,0.1,0.069767442,5,7.9375,12.33333333,6.923076923,0,phishing
0,1,0,0,0,0,0,0,103,15,1,9,0,0,6,0,0,0.058252427,0.0,1,6.076923077,11.0,5.666666667,0,legitimate
1,0,0,0,0,1,0,0,56,31,4,1,0,1,3,0,0,0.214285714,0.322580645,10,5.428571429,6.0,4.666666667,0,phishing
0,1,0,0,0,0,0,0,20,12,2,0,0,0,3,0,0,0.0,0.0,0,6.0,6.0,0.0,0,phishing
0,1,0,0,0,0,0,0,46,16,3,0,0,0,4,1,0,0.0,0.0,3,6.2,5.5,6.666666667,0,phishing
0,0,0,0,0,0,0,0,34,21,2,0,0,0,3,0,0,0.0,0.0,1,5.666666667,8.0,1.0,0,legitimate
0,0,1,0,0,0,1,0,83,13,3,0,1,6,3,1,0,0.072289157,0.0,4,4.916666667,3.5,5.2,0,phishing
0,1,0,0,0,0,0,0,37,25,2,0,0,0,4,0,0,0.0,0.0,2,7.666666667,10.0,3.0,0,phishing
0,1,0,0,1,0,0,0,84,12,2,1,0,0,8,0,0,0.0,0.0,0,5.25,9.0,4.909090909,4,phishing
0,1,0,0,0,0,0,0,16,9,2,0,0,0,2,0,0,0.0,0.0,0,2.0,2.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,21,12,2,0,0,0,3,0,0,0.0,0.0,0,3.5,3.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,84,19,3,0,0,3,5,1,0,0.095238095,0.0,4,6.3,7.0,6.125,0,legitimate
0,1,0,0,0,0,0,0,41,33,2,0,0,0,3,0,0,0.0,0.0,0,14.0,14.0,0.0,0,phishing
0,0,0,0,0,0,0,0,32,23,2,0,0,0,3,1,0,0.0,0.0,3,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,22,14,2,0,0,0,3,1,0,0.0,0.0,3,4.5,4.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,36,27,3,0,0,0,3,1,0,0.0,0.0,4,10.0,10.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,82,16,2,0,1,0,6,0,0,0.073170732,0.0,1,6.888888889,5.5,7.285714286,1,phishing
1,1,0,0,0,0,0,0,36,12,2,0,0,0,5,1,0,0.194444444,0.0,4,5.25,3.5,7.0,0,legitimate
0,1,0,0,1,0,0,0,55,14,1,2,0,0,7,0,0,0.0,0.0,0,5.428571429,5.0,5.6,4,phishing
0,1,0,0,0,0,0,0,90,20,3,1,1,0,4,0,0,0.011111111,0.0,1,6.5,13.0,5.777777778,0,phishing
0,1,0,0,0,0,0,0,33,25,3,0,0,0,3,1,0,0.0,0.0,3,8.5,8.5,0.0,0,legitimate
1,0,0,0,0,0,0,0,169,10,6,1,1,2,4,0,0,0.218934911,0.0,2,7.666666667,6.0,7.764705882,1,phishing
0,1,1,0,0,0,0,0,126,13,3,0,0,0,17,1,0,0.111111111,0.0,5,4.043478261,4.0,4.047619048,1,legitimate
0,1,0,0,0,0,0,0,46,22,3,0,0,0,3,0,0,0.0,0.0,2,8.0,8.5,7.5,0,legitimate
0,1,1,0,1,1,0,0,65,24,2,1,0,2,5,0,0,0.061538462,0.0,1,6.714285714,9.5,5.6,0,legitimate
0,0,0,0,0,0,0,0,46,37,2,2,0,0,3,0,0,0.0,0.0,1,7.5,7.5,0.0,0,legitimate
0,1,0,0,1,0,0,0,83,12,2,5,0,0,6,1,0,0.048192771,0.0,6,5.636363636,3.5,6.111111111,0,legitimate
0,1,0,0,0,1,0,0,74,24,3,4,0,0,4,1,0,0.0,0.0,5,6.111111111,9.5,5.142857143,1,legitimate
1,1,0,0,0,0,0,0,164,17,3,5,0,0,3,0,0,0.341463415,0.0,7,10.92307692,14.0,10.66666667,1,phishing
0,0,0,0,0,1,0,0,40,21,2,0,0,0,4,1,0,0.0,0.0,3,6.25,8.0,4.5,0,legitimate
0,1,0,0,0,1,0,0,35,28,2,0,0,0,2,0,0,0.028571429,0.035714286,0,11.5,11.5,0.0,0,phishing
0,0,1,0,1,1,0,0,135,26,2,1,1,0,7,0,0,0.044444444,0.0,4,7.714285714,6.666666667,8.0,0,phishing
0,0,1,0,0,0,0,0,263,22,2,1,1,19,3,0,1,0.16730038,0.0,6,7.655172414,8.5,7.592592593,0,phishing
0,1,0,0,0,0,0,0,50,13,3,0,0,0,5,0,0,0.02,0.0,0,5.833333333,4.5,6.5,0,phishing
1,0,0,0,1,0,0,0,127,50,4,1,1,0,4,0,0,0.188976378,0.0,6,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,0,34,27,2,2,0,0,2,0,0,0.0,0.0,1,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,24,15,2,0,0,0,3,1,0,0.0,0.0,3,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,0,22,13,2,0,0,0,3,1,0,0.0,0.0,3,4.0,4.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,84,20,3,5,0,0,6,0,0,0.0,0.0,1,5.727272727,17.0,4.6,2,phishing
0,1,1,0,0,0,0,0,68,19,6,0,0,0,6,2,0,0.044117647,0.0,8,5.333333333,7.0,4.857142857,0,phishing
0,1,0,0,1,0,0,2,49,31,2,1,0,0,5,0,0,0.0,0.0,1,6.8,8.666666667,4.0,0,phishing
0,1,0,0,0,0,0,0,27,20,2,1,0,0,2,0,0,0.0,0.0,1,4.666666667,4.666666667,0.0,0,legitimate
0,1,0,0,0,0,0,0,51,14,3,0,0,0,6,0,0,0.0,0.0,1,5.5,8.0,5.0,0,phishing
0,1,0,0,0,0,0,0,31,24,2,0,0,0,2,0,0,0.0,0.0,0,9.5,9.5,0.0,0,legitimate
0,1,0,0,0,1,0,0,19,6,1,0,0,0,3,0,0,0.0,0.0,1,4.0,3.0,5.0,0,phishing
0,0,0,0,0,0,0,0,82,31,4,3,0,0,5,0,0,0.073170732,0.0,1,6.1,8.333333333,5.142857143,0,legitimate
0,1,0,0,0,0,0,0,61,26,3,1,0,0,4,1,0,0.0,0.0,4,7.5,10.5,6.0,0,legitimate
0,0,0,0,1,0,0,0,34,25,2,1,0,0,3,0,0,0.0,0.0,1,6.333333333,6.333333333,0.0,0,phishing
0,1,0,0,1,1,0,0,60,24,2,1,0,1,5,0,0,0.033333333,0.0,1,7.166666667,9.5,6.0,0,legitimate
0,0,0,0,0,0,0,0,33,15,1,0,0,0,4,0,0,0.0,0.0,0,6.666666667,12.0,4.0,0,phishing
0,0,0,0,0,0,0,0,43,15,2,0,0,0,4,1,0,0.0,0.0,3,7.0,5.0,9.0,0,legitimate
0,0,0,0,0,0,0,0,80,14,6,0,1,0,9,0,1,0.0,0.0,1,4.153846154,10.0,3.666666667,1,phishing
0,1,0,0,0,0,0,0,26,18,2,0,0,0,3,1,0,0.0,0.0,3,6.5,6.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,59,23,2,1,0,0,4,0,0,0.169491525,0.0,1,9.0,9.5,8.666666667,0,phishing
0,1,0,0,0,1,0,0,47,18,2,0,1,0,4,1,0,0.021276596,0.0,4,5.0,6.5,4.25,0,legitimate
0,1,0,0,0,1,0,0,36,29,2,0,0,0,2,0,0,0.0,0.0,0,12.0,12.0,0.0,0,phishing
0,0,0,0,0,0,0,0,77,19,2,4,0,0,6,0,0,0.0,0.0,5,6.333333333,7.5,6.0,0,legitimate
0,1,0,0,0,0,0,0,49,21,2,1,0,0,4,1,0,0.0,0.0,4,6.8,8.0,6.0,0,legitimate
0,1,0,0,0,1,0,0,31,23,3,0,0,0,3,0,0,0.0,0.0,1,7.5,7.5,0.0,0,phishing
0,0,0,0,0,0,1,0,45,14,2,0,1,0,3,0,0,0.177777778,0.071428571,2,7.25,4.0,10.5,0,phishing
0,1,0,0,0,1,0,0,35,28,2,0,0,0,2,0,0,0.0,0.0,0,11.5,11.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,30,22,1,0,0,0,3,0,0,0.0,0.0,0,18.0,18.0,0.0,1,legitimate
0,1,0,0,1,0,0,0,50,23,2,1,0,0,4,1,0,0.0,0.0,3,7.0,9.0,5.666666667,0,legitimate
0,0,0,0,0,0,0,0,42,21,3,0,0,0,3,0,0,0.0,0.0,1,8.333333333,14.0,5.5,0,phishing
0,1,0,0,0,0,0,0,41,17,1,2,0,0,4,0,0,0.0,0.0,1,6.5,13.0,4.333333333,1,legitimate
0,0,0,0,0,0,0,0,30,21,2,0,0,0,3,1,0,0.0,0.0,3,8.5,8.5,0.0,0,legitimate
0,1,0,0,0,0,0,0,86,33,1,6,0,0,5,0,0,0.0,0.0,1,7.333333333,29.0,4.625,0,legitimate
0,1,0,0,0,0,0,0,113,38,2,7,0,0,6,0,0,0.008849558,0.0,4,7.5,7.75,7.375,1,phishing
0,0,0,0,0,0,0,0,27,18,2,0,0,0,3,1,0,0.0,0.0,3,6.5,6.5,0.0,0,legitimate
0,1,0,0,1,0,0,0,42,17,3,1,0,0,4,0,0,0.0,0.0,0,4.2,7.0,3.5,0,legitimate
0,1,0,0,0,0,0,0,30,23,2,0,0,0,2,0,0,0.0,0.0,1,17.0,17.0,0.0,0,legitimate
1,0,1,0,0,1,0,0,557,25,5,24,1,5,5,0,1,0.350089767,0.0,146,7.515625,10.0,7.435483871,1,legitimate
1,1,0,0,1,0,0,0,93,28,3,1,0,0,5,0,0,0.247311828,0.0,4,10.85714286,5.25,18.33333333,0,phishing
0,0,0,0,0,0,0,0,37,17,2,0,0,0,4,0,0,0.0,0.0,0,5.5,6.0,5.0,0,legitimate
0,0,0,0,0,0,0,0,91,13,3,7,0,0,4,1,0,0.065934066,0.0,5,5.666666667,4.0,6.0,0,legitimate
1,1,1,0,0,0,0,0,188,24,4,9,1,0,10,0,0,0.20212766,0.083333333,11,7.380952381,9.5,7.157894737,0,phishing
0,1,0,0,0,1,0,0,34,26,2,0,0,0,3,0,0,0.0,0.0,1,10.5,10.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,34,19,2,0,0,0,4,0,0,0.0,0.0,0,9.0,13.0,5.0,1,phishing
0,1,0,0,0,0,0,0,23,16,2,0,0,0,2,0,0,0.0,0.0,0,9.0,9.0,0.0,0,legitimate
0,1,0,0,0,0,0,0,24,5,1,0,0,0,3,0,0,0.083333333,0.0,0,6.5,2.0,11.0,0,phishing
0,0,0,0,0,0,0,0,29,20,2,0,0,0,3,1,0,0.0,0.0,3,7.5,7.5,0.0,0,legitimate
0,0,0,0,0,0,0,0,34,25,2,0,0,0,3,1,0,0.0,0.0,3,10.0,10.0,0.0,0,legitimate
0,1,0,0,1,1,0,0,48,17,2,1,0,0,6,0,0,0.0,0.0,0,5.166666667,6.0,4.75,0,legitimate
1,0,0,0,0,0,0,0,86,27,3,0,0,0,4,1,0,0.302325581,0.0,6,14.0,11.0,16.0,0,phishing
1,1,0,0,0,1,0,0,54,46,4,3,0,0,3,0,0,0.166666667,0.195652174,1,5.142857143,5.142857143,0.0,0,phishing
1,1,0,0,0,1,0,0,94,20,3,0,0,0,8,1,0,0.234042553,0.0,5,10.57142857,6.5,12.2,1,phishing
0,1,0,0,0,0,1,0,26,9,2,0,0,0,3,0,0,0.038461538,0.0,1,4.666666667,6.0,4.0,0,phishing
0,1,0,0,0,0,1,0,59,29,3,1,0,0,3,0,0,0.0,0.0,1,8.6,11.5,6.666666667,1,phishing
0,1,0,0,0,0,0,0,34,23,1,0,0,0,3,0,0,0.058823529,0.086956522,0,11.0,19.0,3.0,0,phishing
1,0,0,0,0,1,0,0,57,48,4,3,0,0,3,0,0,0.157894737,0.1875,1,5.428571429,5.428571429,0.0,0,phishing
0,0,0,0,0,0,0,0,48,23,3,0,0,0,4,1,0,0.0,0.0,3,6.4,9.0,4.666666667,0,legitimate
0,1,1,0,0,0,0,0,48,18,4,0,0,0,5,0,0,0.0,0.0,0,5.166666667,6.5,4.5,0,phishing
0,0,0,0,0,0,0,0,47,11,3,0,0,0,6,1,0,0.0,0.0,3,5.8,3.5,7.333333333,0,legitimate
0,0,0,0,0,0,0,0,29,21,3,0,0,0,2,1,0,0.0,0.0,3,6.5,6.5,0.0,0,legitimate
1,1,0,0,1,0,0,0,76,50,4,1,0,0,4,0,0,0.118421053,0.0,3,8.428571429,8.4,8.5,0,phishing
0,1,0,0,1,0,0,0,55,35,1,1,0,0,4,0,0,0.0,0.0,1,13.66666667,31.0,5.0,1,phishing
0,0,1,0,1,0,0,0,128,9,1,11,0,0,6,0,0,0.046875,0.0,2,6.3125,5.0,6.4,0,legitimate
0,0,0,0,0,1,0,0,40,13,3,0,0,0,4,1,0,0.0,0.0,3,4.8,4.0,5.333333333,0,legitimate
0,0,0,0,1,0,0,0,29,20,2,1,0,0,3,1,0,0.0,0.0,3,4.666666667,4.666666667,0.0,0,legitimate
1,0,0,0,0,0,0,0,173,14,5,1,2,1,8,1,1,0.144508671,0.0,9,6.272727273,4.5,6.45,0,phishing
0,1,0,0,0,0,0,0,74,14,2,0,0,0,5,1,0,0.0,0.0,10,11.8,4.5,16.66666667,0,phishing
0,0,0,0,0,0,0,0,35,13,1,0,0,0,4,0,0,0.0,0.0,0,7.0,9.0,6.0,0,legitimate
0,1,0,0,1,1,0,0,50,24,2,1,0,1,5,0,0,0.04,0.0,0,5.5,9.5,3.5,0,legitimate
0,0,0,0,0,0,1,0,44,14,2,0,1,0,3,0,0,0.113636364,0.214285714,1,7.0,4.0,10.0,0,phishing
0,0,0,0,1,0,0,0,40,14,2,1,0,0,5,0,0,0.025,0.0,0,4.6,4.5,4.666666667,0,legitimate
0,1,0,0,0,1,0,0,33,26,2,0,0,0,2,0,0,0.090909091,0.115384615,3,10.5,10.5,0.0,0,phishing
0,1,0,0,0,0,0,0,31,24,2,0,0,0,2,0,0,0.0,0.0,0,17.0,17.0,0.0,0,legitimate
1,1,0,0,0,0,0,0,74,28,2,0,0,0,5,0,0,0.337837838,0.035714286,2,14.75,11.5,18.0,0,phishing
0,0,0,0,1,0,0,0,59,14,3,1,1,2,3,1,0,0.084745763,0.0,3,3.8,3.0,4.142857143,2,phishing
1,0,0,0,0,0,0,0,74,15,2,3,0,0,7,1,0,0.202702703,0.0,5,5.3,5.0,5.375,0,legitimate
0,0,0,0,0,0,0,0,26,17,2,0,0,0,3,1,0,0.0,0.0,3,6.5,6.5,0.0,0,legitimate
0,1,0,0,0,0,0,2,35,27,2,0,0,0,3,0,0,0.114285714,0.148148148,1,11.0,11.0,0.0,1,phishing
1,0,0,0,1,0,0,0,93,20,3,1,0,0,6,1,0,0.107526882,0.0,4,5.307692308,7.5,4.909090909,0,legitimate
0,1,0,0,0,0,0,0,26,18,2,0,0,0,3,1,0,0.0,0.0,4,6.5,6.5,0.0,0,legitimate
0,0,0,0,1,0,0,0,40,31,2,1,0,0,3,1,0,0.0,0.0,3,8.333333333,8.333333333,0.0,0,legitimate
0,0,0,0,1,0,0,0,86,27,3,1,1,0,4,0,0,0.023255814,0.0,3,6.5,11.0,5.375,0,phishing
0,1,0,1,0,0,0,0,32,18,3,0,0,0,3,0,0,0.0625,0.111111111,1,4.5,6.5,2.5,0,phishing
0,1,0,0,0,0,0,0,53,21,2,0,0,0,6,1,0,0.075471698,0.0,5,6.166666667,8.0,5.25,0,phishing
0,0,0,0,1,0,0,0,78,21,3,1,0,0,7,0,0,0.0,0.0,0,5.4,14.0,4.444444444,4,phishing
0,1,0,0,1,0,0,0,34,26,2,1,0,0,3,0,0,0.029411765,0.038461538,0,6.666666667,6.666666667,0.0,0,phishing
0,1,0,0,0,0,0,0,58,26,3,0,0,0,6,1,0,0.0,0.0,4,5.857142857,10.5,4.0,0,phishing
0,1,0,0,1,0,0,0,89,23,3,1,1,0,6,0,0,0.0,0.0,0,5.909090909,16.0,4.9,5,phishing
0,0,0,0,1,0,0,0,40,31,3,1,0,0,3,1,0,0.075,0.096774194,4,6.0,6.0,0.0,0,phishing
0,1,0,0,0,0,0,0,56,28,2,0,0,0,5,1,0,0.0,0.0,3,8.0,11.5,5.666666667,1,phishing
0,0,0,0,1,0,0,0,81,12,1,1,0,0,7,0,0,0.0,0.0,3,5.363636364,8.0,5.1,0,phishing
1,0,0,0,1,0,0,0,127,50,4,1,1,0,4,0,0,0.141732283,0.0,4,7.769230769,8.4,7.375,0,phishing
0,1,1,0,0,0,0,0,107,18,3,0,0,0,13,1,0,0.0,0.0,4,6.0,7.0,5.833333333,0,phishing
